Time,Amount,Age,Location,TransactionType,Class,JobArea,ItemCategory
54957.24490081304,42.09,68,CA,Online,0,Hospitality,Clothing
216867.77195901118,50.2,61,NY,Online,0,Finance,Restaurants
109465.03638595824,43.03,77,CA,In-Store,0,Logistics,Electronics
184961.64928800258,42.31,19,TX,Online,0,Engineering,Toys
122728.45275396243,81.92,56,NC,In-Store,0,Healthcare,Gas
94845.22010656125,62.34,24,FL,Online,0,Hospitality,Clothing
26829.861545967164,37.27,39,CA,In-Store,0,Tech Support,Restaurants
101104.22336857238,82.53,28,NC,In-Store,0,Tech Support,Groceries
56895.475925810526,20.15,58,NY,Online,0,Education,Clothing
171829.2556595171,19.45,78,CA,In-Store,0,Finance,Toys
9419.203137090744,95.33,25,MI,In-Store,0,Tech Support,Pharmacy
2780.605577695282,24.24,31,PA,In-Store,0,Education,Electronics
125648.27082119707,120.18,45,NC,Online,0,Healthcare,Toys
205356.6009945683,40.36,32,NC,In-Store,0,Tech Support,Pharmacy
160413.44761515895,170.54,46,TX,In-Store,0,Finance,Clothing
116369.12447854572,77.04,23,NC,In-Store,0,Healthcare,Clothing
4053.718953415487,35.39,65,NY,In-Store,0,Finance,Pharmacy
101133.07928810148,31.39,31,GA,In-Store,0,Retail,Clothing
101478.57336460461,52.5,66,FL,In-Store,0,Logistics,Restaurants
246639.73646455322,35.37,53,NY,In-Store,0,Tech Support,Pharmacy
143797.67200439164,31.89,70,GA,Online,0,Engineering,Toys
26729.54176634401,51.46,75,PA,In-Store,0,Logistics,Groceries
44874.73779271284,9.56,66,NC,Online,1,Education,Toys
133196.7493435947,7.94,31,FL,In-Store,0,Tech Support,Gas
94062.79658321069,16.23,25,OH,In-Store,0,Retail,Clothing
155776.75507020944,81.93,34,PA,Online,0,Education,Furniture
159778.10150702842,1.82,64,OH,Online,0,Hospitality,Furniture
142791.69213219226,145.09,37,TX,Online,0,Finance,Clothing
142107.47329282924,22.04,77,IL,In-Store,0,Retail,Pharmacy
11143.989582770237,186.68,70,NC,In-Store,0,Logistics,Groceries
201437.9926462969,55.47,51,NC,Online,0,Logistics,Clothing
27216.0947074989,14.42,52,GA,In-Store,0,Logistics,Toys
219715.14850507464,40.44,73,OH,In-Store,0,Logistics,Furniture
75747.33950941825,17.0,40,GA,In-Store,0,Retail,Clothing
109452.16912500118,4.95,25,GA,In-Store,0,Tech Support,Gas
250800.1123385448,15.28,53,CA,Online,0,Retail,Clothing
62330.74522148568,55.86,71,OH,In-Store,0,Finance,Furniture
88588.98304526876,21.12,30,OH,In-Store,0,Finance,Restaurants
105738.55373322834,10.66,20,NY,In-Store,0,Education,Furniture
122959.84885062659,90.28,51,FL,Online,1,Finance,Groceries
39813.594993787,33.99,56,OH,In-Store,0,Logistics,Pharmacy
82383.0696878391,22.58,22,NC,In-Store,0,Tech Support,Restaurants
242622.4933566913,53.71,31,OH,In-Store,0,Tech Support,Furniture
52757.68493319517,16.28,27,NC,Online,0,Finance,Gas
34095.85411554315,3.26,47,NC,In-Store,1,Logistics,Groceries
24470.441386773,10.24,56,MI,Online,0,Hospitality,Clothing
184780.12673920058,27.76,51,FL,In-Store,0,Education,Toys
90909.04548986646,18.55,49,NY,In-Store,0,Healthcare,Clothing
248337.5965184404,76.3,59,FL,Online,0,Engineering,Pharmacy
25905.73144586811,0.29,57,CA,In-Store,0,Tech Support,Restaurants
22856.03396901764,26.86,25,PA,Online,1,Hospitality,Gas
203975.14240250248,30.3,48,NY,Online,0,Finance,Clothing
216282.37735757977,51.55,20,PA,In-Store,1,Education,Toys
121736.50037193912,41.67,77,PA,In-Store,0,Logistics,Furniture
35953.01073876336,6.39,55,MI,Online,0,Education,Gas
8155.590053307091,10.26,23,FL,Online,0,Engineering,Gas
25483.660419824064,63.0,18,NC,Online,0,Logistics,Furniture
80241.00693896959,59.3,31,GA,In-Store,0,Hospitality,Gas
208867.75638208134,100.05,44,TX,Online,0,Finance,Toys
151423.31782493638,41.47,31,NY,Online,0,Healthcare,Electronics
52563.28531629397,61.55,67,CA,Online,0,Education,Pharmacy
44623.32378414701,37.26,74,MI,In-Store,0,Tech Support,Electronics
72446.27028231729,65.55,57,NY,In-Store,0,Finance,Groceries
94155.55534587918,48.9,79,NC,Online,0,Engineering,Furniture
20717.18095208465,0.69,22,PA,In-Store,0,Logistics,Groceries
184170.09443570208,16.67,44,IL,Online,0,Finance,Furniture
2419.5213786304685,21.86,63,FL,In-Store,0,Healthcare,Gas
43753.16103033197,20.9,38,CA,In-Store,0,Tech Support,Clothing
92198.20611805852,28.85,56,CA,In-Store,0,Finance,Clothing
7242.949448569301,25.72,59,FL,In-Store,0,Engineering,Gas
85746.72605585893,123.07,40,FL,Online,0,Hospitality,Clothing
2787.363601926616,19.86,75,MI,Online,0,Education,Clothing
31049.24121277781,21.5,55,MI,In-Store,0,Retail,Furniture
105781.01626539,69.49,42,FL,Online,0,Engineering,Restaurants
153641.75656979953,8.29,34,MI,In-Store,0,Hospitality,Restaurants
66653.4028687773,72.45,36,GA,Online,0,Engineering,Toys
21951.401928174444,42.42,79,NY,Online,0,Tech Support,Toys
430.455429308298,29.19,37,NC,In-Store,0,Education,Restaurants
69429.94623360525,13.28,35,IL,In-Store,0,Retail,Restaurants
68711.32553461973,55.04,54,PA,In-Store,0,Tech Support,Gas
68470.62086637944,77.87,78,CA,In-Store,0,Retail,Electronics
107054.1273662732,79.71,67,CA,Online,0,Tech Support,Electronics
103586.88493302625,43.19,38,NC,In-Store,0,Finance,Electronics
101667.26378588888,71.82,61,NC,Online,0,Finance,Restaurants
118465.68163316626,19.91,65,CA,In-Store,0,Engineering,Furniture
74775.59470420497,59.11,35,PA,In-Store,0,Hospitality,Restaurants
31382.89362834094,140.24,75,OH,In-Store,0,Logistics,Gas
252267.9526333111,35.45,60,OH,Online,0,Hospitality,Restaurants
56612.21754458632,34.99,34,PA,In-Store,0,Education,Gas
11782.647895471951,113.09,63,MI,Online,0,Healthcare,Pharmacy
157126.11436772058,21.26,56,OH,In-Store,0,Retail,Toys
145539.12382363234,43.5,73,NY,Online,0,Retail,Gas
160185.76725731822,25.6,58,TX,In-Store,0,Retail,Gas
38047.6572969274,56.8,50,OH,Online,0,Retail,Pharmacy
91293.4783320802,38.15,64,MI,In-Store,0,Education,Toys
36425.04794784494,15.72,69,NY,Online,0,Education,Pharmacy
40245.437718630434,39.59,36,NY,Online,0,Engineering,Pharmacy
24143.713973963266,133.56,46,NC,Online,0,Hospitality,Restaurants
55620.34719482197,24.31,22,NC,In-Store,0,Retail,Groceries
62461.27994020001,45.6,29,NY,In-Store,0,Education,Gas
139987.59460056244,28.31,72,NY,In-Store,0,Tech Support,Gas
13828.574623871142,67.34,35,TX,Online,0,Hospitality,Clothing
128667.51573178408,49.6,28,IL,In-Store,0,Finance,Groceries
119734.65982507986,48.67,64,TX,In-Store,0,Logistics,Electronics
95079.14648460204,145.07,76,PA,Online,0,Logistics,Pharmacy
47877.566350475456,12.84,49,OH,In-Store,0,Engineering,Restaurants
158196.37782321364,25.36,31,OH,In-Store,0,Engineering,Furniture
151080.3073388875,19.47,30,OH,In-Store,0,Hospitality,Toys
60174.25454143331,134.07,77,OH,In-Store,0,Tech Support,Toys
167326.89870515125,143.38,76,OH,Online,0,Logistics,Pharmacy
246549.65587299562,14.78,38,CA,In-Store,0,Finance,Gas
11353.936092049698,29.21,20,GA,Online,0,Engineering,Groceries
9632.019499909931,31.55,66,NC,In-Store,0,Hospitality,Restaurants
87016.9088569343,59.25,24,MI,In-Store,0,Finance,Toys
78027.32554285094,19.66,38,NY,Online,0,Tech Support,Furniture
158517.8901803662,4.59,69,PA,In-Store,0,Finance,Electronics
131193.60194204227,2.25,42,NC,Online,0,Healthcare,Clothing
171506.52636398864,53.24,43,NY,Online,0,Healthcare,Gas
34356.004660018494,33.12,75,MI,Online,1,Retail,Clothing
12987.653969445233,28.28,78,CA,In-Store,0,Finance,Clothing
232511.05699400525,21.85,64,TX,In-Store,0,Engineering,Groceries
67339.70526633861,9.36,67,IL,Online,0,Education,Electronics
47418.502746645805,35.37,67,FL,In-Store,1,Education,Pharmacy
64497.909593549964,17.38,65,CA,In-Store,0,Finance,Toys
68034.67251604488,26.5,43,FL,In-Store,0,Education,Electronics
128126.32709217291,58.84,61,NC,In-Store,0,Logistics,Groceries
15036.575322721896,68.66,31,MI,Online,0,Engineering,Toys
88046.02164169702,18.11,20,TX,Online,1,Engineering,Furniture
162345.4171022919,117.05,59,NY,In-Store,0,Education,Restaurants
135228.32431696978,6.58,74,OH,Online,0,Tech Support,Furniture
154752.03202300734,14.42,25,IL,In-Store,0,Engineering,Electronics
37617.76200918088,29.36,36,GA,Online,0,Tech Support,Electronics
34008.32581752909,41.9,37,IL,In-Store,0,Engineering,Furniture
7802.155770444049,44.93,52,NC,Online,0,Finance,Clothing
32579.8166734706,118.62,66,FL,Online,1,Hospitality,Toys
78414.83275109286,26.12,59,NC,Online,0,Finance,Furniture
111734.9918997536,39.53,32,NC,In-Store,0,Healthcare,Restaurants
18085.357539284472,10.49,54,GA,In-Store,0,Logistics,Furniture
84412.04532363165,28.02,36,NY,Online,0,Education,Clothing
193642.04752326655,24.51,48,TX,In-Store,1,Finance,Electronics
150830.10804654684,3.15,72,NC,In-Store,0,Education,Toys
82575.47892898986,17.2,76,GA,In-Store,0,Engineering,Furniture
229755.62823878505,25.3,20,TX,Online,0,Finance,Restaurants
14438.18952184719,76.6,72,IL,Online,0,Finance,Groceries
117795.3659334121,59.59,30,FL,In-Store,0,Education,Groceries
114896.74599139128,62.88,37,FL,In-Store,0,Tech Support,Furniture
153823.86585532108,11.09,37,IL,Online,1,Hospitality,Gas
55553.40362001253,25.36,39,OH,In-Store,0,Logistics,Groceries
130434.18480501084,16.79,28,GA,In-Store,0,Engineering,Toys
21897.44815949705,56.79,62,FL,Online,0,Finance,Clothing
212336.6087129997,9.36,52,FL,In-Store,0,Retail,Groceries
24386.593242122817,45.69,36,NY,In-Store,0,Education,Groceries
187484.62978668697,19.61,45,MI,Online,0,Logistics,Gas
150093.92935113874,22.36,75,TX,In-Store,0,Retail,Clothing
2695.1879114284266,59.46,28,NY,In-Store,0,Logistics,Electronics
150699.9278154092,15.39,55,TX,Online,0,Healthcare,Furniture
246392.509145525,30.91,40,FL,Online,0,Tech Support,Restaurants
34338.06976910499,82.35,36,GA,In-Store,0,Hospitality,Restaurants
183473.13742885526,8.1,38,IL,In-Store,0,Finance,Groceries
241103.15593064454,45.25,30,NY,Online,0,Retail,Pharmacy
39479.29702325325,48.71,72,PA,Online,0,Engineering,Electronics
32102.25777193671,4.39,42,CA,Online,0,Education,Clothing
151414.8290683103,20.03,77,OH,Online,0,Hospitality,Restaurants
197010.60577608563,20.2,67,IL,In-Store,0,Healthcare,Gas
158325.72348077936,49.23,39,PA,Online,0,Logistics,Groceries
77051.98766190211,12.96,57,FL,Online,0,Education,Furniture
5481.565834405257,23.2,27,TX,In-Store,0,Education,Toys
119652.96694885108,32.01,32,TX,Online,0,Logistics,Gas
88740.34271137403,35.44,65,PA,In-Store,0,Education,Electronics
39016.43461162871,20.28,49,MI,In-Store,0,Logistics,Restaurants
8426.819890910665,31.11,70,PA,In-Store,0,Healthcare,Electronics
76557.0593691881,20.27,61,PA,In-Store,0,Retail,Gas
66731.5478567713,16.35,68,NC,Online,0,Tech Support,Groceries
111614.4993021007,29.54,37,CA,In-Store,0,Engineering,Groceries
38214.30702712782,23.97,28,NY,In-Store,0,Tech Support,Restaurants
148582.85592990904,5.21,62,GA,In-Store,0,Healthcare,Clothing
193042.3508113062,128.38,27,GA,In-Store,0,Hospitality,Toys
186893.71176961524,21.56,44,NY,Online,0,Retail,Groceries
79477.96918359677,47.5,76,IL,In-Store,0,Retail,Electronics
3630.382327243136,69.17,63,NY,In-Store,0,Hospitality,Restaurants
74652.87068833063,38.54,49,CA,In-Store,0,Healthcare,Electronics
76052.86922619697,14.14,19,PA,Online,0,Healthcare,Clothing
52547.55309583784,10.11,58,OH,In-Store,0,Hospitality,Clothing
91269.11026189735,27.62,78,IL,Online,0,Retail,Restaurants
87307.60995898972,8.65,66,NC,In-Store,0,Retail,Electronics
87248.69877602406,5.28,22,NY,Online,0,Tech Support,Restaurants
112243.277967603,17.83,71,IL,Online,0,Engineering,Groceries
151807.4889928729,327.16,43,MI,Online,0,Healthcare,Pharmacy
60520.88695571887,28.77,64,CA,Online,0,Engineering,Pharmacy
120295.78187983348,1.81,39,CA,Online,0,Healthcare,Groceries
170446.83925747257,46.87,27,CA,In-Store,0,Education,Furniture
65646.81025736325,12.46,28,NC,In-Store,0,Retail,Groceries
83457.02109634939,5.67,29,FL,In-Store,0,Engineering,Electronics
148046.58024484807,14.31,24,NY,Online,0,Healthcare,Furniture
131297.52817642552,66.6,64,PA,Online,0,Education,Gas
59962.00355922815,28.85,54,NC,Online,0,Logistics,Groceries
70458.87254447213,8.79,49,CA,In-Store,0,Retail,Clothing
117723.1998332282,41.76,20,PA,Online,0,Education,Toys
20833.95786231378,65.16,41,TX,In-Store,0,Hospitality,Restaurants
111485.85818275294,10.19,72,GA,In-Store,0,Education,Furniture
128931.43303963738,50.81,64,IL,Online,0,Logistics,Clothing
158034.00911303097,11.21,73,IL,In-Store,0,Healthcare,Gas
226825.8933183337,10.87,78,NY,In-Store,0,Retail,Clothing
221743.4076321198,46.43,45,FL,Online,1,Hospitality,Groceries
77288.76889755069,38.43,31,PA,In-Store,0,Logistics,Gas
76742.72729431023,12.99,24,GA,In-Store,0,Tech Support,Groceries
80236.52550060241,10.43,58,TX,Online,0,Engineering,Toys
158671.71417751553,37.49,21,MI,Online,0,Healthcare,Furniture
68458.64111007933,21.04,29,PA,Online,0,Logistics,Clothing
93349.54369934527,40.81,53,TX,Online,0,Finance,Restaurants
32484.501733537632,16.04,54,MI,In-Store,0,Finance,Furniture
156905.60464886326,3.37,68,NC,Online,0,Tech Support,Toys
40017.5408947391,74.35,53,NY,Online,0,Hospitality,Pharmacy
127097.97796113083,51.21,41,OH,In-Store,0,Healthcare,Restaurants
100486.09825557204,32.69,51,MI,In-Store,0,Finance,Electronics
164957.04227433575,46.19,44,NC,In-Store,0,Tech Support,Gas
228972.40239812268,25.94,29,CA,In-Store,0,Education,Gas
75694.01631645032,46.92,45,NC,In-Store,0,Finance,Pharmacy
113427.57948491353,7.02,31,MI,Online,0,Hospitality,Groceries
24937.12114919681,135.82,55,FL,Online,0,Finance,Pharmacy
176747.41859338546,41.82,35,PA,Online,0,Engineering,Gas
197774.6017245331,8.53,70,NC,In-Store,0,Finance,Clothing
67939.85109270485,8.12,76,NY,In-Store,0,Finance,Clothing
110192.52906361764,12.62,28,MI,Online,0,Tech Support,Clothing
34150.85268562389,49.57,19,NY,Online,0,Education,Pharmacy
115964.89754445666,129.73,41,OH,In-Store,0,Logistics,Gas
114921.67490034584,58.05,47,GA,In-Store,0,Healthcare,Groceries
202511.4139838489,25.28,55,MI,Online,0,Hospitality,Groceries
30219.512344005783,2.0,71,CA,Online,0,Hospitality,Gas
23125.541126346976,40.78,33,NY,Online,0,Education,Pharmacy
157079.30072544282,48.01,19,PA,Online,1,Healthcare,Groceries
38229.89526259494,68.47,63,CA,Online,0,Retail,Restaurants
140180.64049175463,1.47,34,NY,In-Store,0,Education,Restaurants
15105.62440012329,33.43,19,PA,In-Store,0,Logistics,Toys
197614.5568514625,6.21,72,GA,In-Store,0,Tech Support,Furniture
69344.47541660519,33.3,36,CA,In-Store,0,Retail,Furniture
58980.66679801132,20.44,69,NC,In-Store,0,Retail,Pharmacy
108885.6601264836,29.3,22,NC,In-Store,0,Retail,Clothing
40265.67704777305,129.73,77,NC,Online,0,Engineering,Toys
258024.39129367875,27.39,51,OH,In-Store,0,Hospitality,Pharmacy
60621.54209309069,9.65,50,TX,In-Store,0,Engineering,Pharmacy
70709.18004616028,9.5,47,PA,In-Store,0,Education,Electronics
56463.42605622895,55.9,70,OH,Online,0,Engineering,Furniture
42626.107789336456,17.68,23,PA,Online,0,Education,Gas
162598.88813923477,73.07,35,NY,Online,0,Finance,Restaurants
13640.728829164798,77.34,66,CA,Online,0,Retail,Toys
81574.76238302219,30.97,24,CA,Online,0,Logistics,Pharmacy
109317.06313354624,79.38,19,FL,In-Store,0,Retail,Electronics
172605.09039616626,8.61,71,PA,Online,0,Finance,Restaurants
150275.4655355432,10.26,31,GA,Online,0,Healthcare,Restaurants
157118.8655987123,4.66,45,IL,In-Store,0,Engineering,Groceries
75440.25135520849,22.75,46,MI,In-Store,1,Healthcare,Furniture
148650.8217369059,9.48,58,IL,Online,0,Engineering,Pharmacy
80456.1100205938,14.44,50,NY,Online,0,Logistics,Gas
79713.09077146777,4.9,58,NC,In-Store,0,Engineering,Pharmacy
253550.58845417429,50.25,56,MI,In-Store,0,Finance,Clothing
10479.956617066564,18.87,36,NY,Online,0,Tech Support,Clothing
221981.3762659676,7.94,18,MI,In-Store,0,Healthcare,Restaurants
52405.945499680514,34.01,29,MI,In-Store,0,Engineering,Restaurants
26773.940506395324,62.96,62,CA,Online,0,Tech Support,Furniture
11924.512003494658,6.05,22,GA,In-Store,0,Healthcare,Furniture
22760.35693846737,24.19,49,NC,Online,0,Finance,Pharmacy
42958.924061179336,25.97,57,CA,Online,0,Healthcare,Groceries
124867.30605139288,5.23,30,FL,In-Store,0,Retail,Restaurants
141416.1374019037,33.86,27,OH,Online,0,Retail,Furniture
38773.37890940466,109.86,23,MI,Online,0,Education,Pharmacy
171070.8903132584,15.56,58,NY,In-Store,0,Engineering,Clothing
3888.747779677021,116.37,43,NC,Online,0,Finance,Electronics
130116.0141571712,96.35,73,CA,In-Store,0,Logistics,Restaurants
139615.02629723848,2.93,27,PA,In-Store,0,Hospitality,Restaurants
143674.07666447182,50.56,70,OH,In-Store,0,Tech Support,Groceries
70951.45488277246,187.72,59,PA,In-Store,1,Education,Toys
118320.5083186376,23.18,36,PA,Online,0,Tech Support,Pharmacy
9339.430006032751,17.21,49,TX,Online,0,Education,Furniture
31317.073833426075,13.14,40,TX,Online,0,Hospitality,Toys
118023.57044634646,31.25,24,TX,Online,0,Engineering,Restaurants
41644.15338169463,3.4,39,PA,Online,0,Hospitality,Restaurants
70935.23312899601,157.45,28,GA,Online,0,Education,Pharmacy
27818.109795578355,98.01,36,MI,Online,0,Tech Support,Electronics
4380.608462191058,153.35,65,PA,In-Store,0,Tech Support,Groceries
215830.18841819145,61.34,52,CA,Online,0,Retail,Pharmacy
126334.59546301552,27.57,49,TX,In-Store,0,Engineering,Pharmacy
165388.1061888089,38.94,49,GA,In-Store,0,Hospitality,Toys
5942.336448709739,12.74,34,IL,Online,0,Retail,Toys
101393.49447554536,94.24,62,NY,In-Store,0,Finance,Furniture
97771.7907632746,66.67,40,MI,In-Store,0,Tech Support,Restaurants
66192.56174954941,42.59,45,CA,Online,0,Education,Groceries
11139.152567676187,24.43,58,TX,In-Store,0,Tech Support,Clothing
212476.22964118765,41.9,18,PA,Online,0,Logistics,Clothing
22650.60010257269,5.45,69,GA,In-Store,0,Tech Support,Toys
11654.73165569608,17.48,52,FL,In-Store,0,Engineering,Pharmacy
151630.14097120112,37.82,31,NY,Online,0,Retail,Groceries
229795.81122229935,47.5,65,CA,In-Store,0,Education,Toys
87936.8953080753,38.52,63,NC,In-Store,0,Engineering,Pharmacy
49083.017041603714,12.73,23,MI,Online,0,Healthcare,Groceries
169541.6368536268,9.58,79,GA,Online,0,Hospitality,Groceries
55655.52341465073,51.79,69,PA,Online,0,Retail,Gas
114946.07973630338,70.64,61,NC,In-Store,0,Engineering,Furniture
129427.03020757656,52.79,60,IL,In-Store,0,Retail,Gas
78708.26171487804,22.78,51,PA,In-Store,0,Education,Pharmacy
35669.59576023224,20.74,33,OH,Online,0,Hospitality,Restaurants
33863.25036186204,57.58,80,NY,Online,0,Engineering,Gas
11880.675029805834,76.39,45,IL,Online,0,Finance,Groceries
19199.08726987268,51.82,58,IL,Online,0,Retail,Groceries
103734.95588897425,24.25,78,MI,In-Store,0,Healthcare,Clothing
68685.92509063007,29.29,55,FL,In-Store,0,Logistics,Toys
157060.98618418726,1.8,18,IL,Online,0,Finance,Pharmacy
161762.49876213528,70.45,21,CA,In-Store,0,Hospitality,Gas
4258.553121156558,13.28,35,TX,In-Store,0,Tech Support,Electronics
65352.32919847625,53.36,65,NC,Online,0,Education,Pharmacy
25293.425845636648,131.56,36,NC,Online,0,Retail,Gas
121502.40978601648,41.93,72,GA,In-Store,0,Hospitality,Restaurants
160099.9241755032,24.76,38,TX,In-Store,0,Finance,Gas
216721.2113662087,18.22,21,OH,In-Store,0,Logistics,Toys
25992.03878268967,61.2,59,CA,In-Store,0,Education,Groceries
150318.09136433576,61.14,59,NY,In-Store,0,Finance,Pharmacy
9462.811188447016,11.26,23,IL,Online,0,Healthcare,Clothing
25346.64893785885,51.5,32,CA,In-Store,0,Retail,Furniture
137624.92903125688,30.07,48,NY,In-Store,0,Healthcare,Groceries
83067.38896049671,25.69,62,OH,Online,0,Logistics,Clothing
70734.80232847744,87.62,64,NC,Online,0,Tech Support,Clothing
42927.97319607185,20.38,32,GA,In-Store,0,Healthcare,Electronics
116518.7568992166,126.59,24,FL,Online,0,Engineering,Gas
11368.06706192382,25.59,40,PA,In-Store,0,Engineering,Groceries
153313.60512143117,17.59,36,NC,Online,0,Finance,Groceries
155453.03816353605,63.61,21,GA,Online,0,Logistics,Restaurants
140289.70173107053,58.6,19,NC,Online,0,Healthcare,Clothing
170678.21516754126,31.34,52,MI,In-Store,0,Healthcare,Pharmacy
128281.5251291143,5.14,40,GA,In-Store,0,Hospitality,Electronics
42622.60881117424,64.37,59,FL,Online,0,Engineering,Electronics
11340.188037126874,131.4,45,NC,Online,0,Retail,Toys
138878.22848439787,2.28,65,NY,Online,0,Hospitality,Clothing
45655.047145662305,29.94,31,NY,Online,0,Logistics,Restaurants
158720.52046057134,91.16,48,GA,In-Store,0,Retail,Gas
72934.7048121015,55.97,31,OH,In-Store,0,Education,Gas
94855.54023348552,114.26,68,OH,In-Store,0,Hospitality,Restaurants
95472.16716808324,24.52,63,NC,In-Store,0,Finance,Electronics
48704.505080843504,75.0,41,NC,In-Store,0,Retail,Toys
220055.20714436215,24.26,72,CA,In-Store,0,Tech Support,Electronics
211481.595048034,63.4,63,GA,Online,0,Finance,Furniture
157183.51439864316,75.38,32,FL,In-Store,0,Hospitality,Clothing
41587.86495003605,20.8,59,FL,Online,0,Hospitality,Pharmacy
85399.91088485182,6.93,65,PA,In-Store,0,Hospitality,Clothing
10680.502007097672,232.64,62,GA,Online,0,Tech Support,Pharmacy
24648.81794119905,6.67,64,MI,Online,0,Finance,Furniture
40156.01102408506,64.51,65,OH,Online,0,Finance,Clothing
21911.35088910413,43.91,63,CA,In-Store,0,Retail,Restaurants
51241.348446506825,249.33,31,CA,Online,0,Education,Furniture
80057.22607403563,32.43,73,TX,Online,1,Healthcare,Toys
106603.97107931817,61.03,18,NY,Online,0,Education,Pharmacy
220829.33722793232,35.25,24,FL,Online,0,Education,Groceries
124409.00840304609,55.42,46,PA,Online,0,Hospitality,Furniture
38103.13672167982,17.71,30,NY,Online,0,Engineering,Groceries
33865.37591646446,2.38,22,OH,Online,0,Finance,Gas
257190.47613559416,10.16,43,FL,Online,0,Retail,Toys
11005.101373043073,19.25,72,FL,In-Store,0,Retail,Gas
125165.74759984648,103.1,44,IL,In-Store,0,Finance,Gas
89895.82851701396,55.99,68,MI,In-Store,0,Tech Support,Electronics
42303.17267885042,5.29,41,PA,Online,0,Healthcare,Clothing
54622.306635316505,57.67,49,NC,Online,0,Healthcare,Pharmacy
143583.40641401577,124.69,56,CA,Online,0,Tech Support,Electronics
54117.85836158815,2.32,38,FL,Online,0,Tech Support,Restaurants
108643.0556780206,75.72,44,FL,Online,0,Logistics,Clothing
220766.38976945283,39.92,47,CA,In-Store,0,Engineering,Furniture
166889.83912490826,47.29,44,IL,Online,0,Tech Support,Clothing
49746.36604717716,25.59,37,CA,In-Store,1,Logistics,Electronics
177100.5663051643,14.69,28,OH,In-Store,0,Engineering,Groceries
221493.36419653724,19.1,79,NC,In-Store,0,Education,Toys
86507.8735225682,44.1,58,CA,In-Store,0,Retail,Furniture
14866.356735292586,130.19,49,PA,Online,0,Tech Support,Electronics
75669.10049829524,33.79,57,NC,In-Store,0,Healthcare,Restaurants
175154.0141964996,38.02,51,FL,In-Store,1,Education,Gas
110675.51305497426,107.67,27,PA,In-Store,0,Healthcare,Furniture
102725.5107201707,112.47,37,FL,In-Store,0,Tech Support,Groceries
70423.43576240404,56.95,76,TX,Online,0,Healthcare,Clothing
112610.2685549922,30.99,40,OH,Online,0,Retail,Toys
96199.35953233315,67.22,38,OH,Online,0,Finance,Electronics
161729.9564973511,1.12,55,CA,In-Store,0,Healthcare,Toys
118042.14857294245,15.69,25,PA,Online,0,Healthcare,Gas
114604.90609479719,22.41,39,NY,Online,0,Logistics,Groceries
162984.2428270283,38.76,74,PA,In-Store,0,Engineering,Toys
241056.86763434275,6.03,43,IL,In-Store,0,Engineering,Clothing
114639.58903978796,28.91,45,TX,Online,0,Tech Support,Restaurants
187851.62782257493,31.44,72,MI,Online,0,Healthcare,Restaurants
139098.26889475522,29.95,64,PA,Online,0,Education,Electronics
84368.06847736327,14.3,54,IL,In-Store,0,Retail,Clothing
17868.976289078182,45.04,59,TX,Online,0,Hospitality,Clothing
119945.94980709374,15.66,45,GA,Online,0,Education,Pharmacy
111891.4206745242,16.77,40,OH,Online,0,Tech Support,Clothing
164320.46113004038,8.1,70,IL,Online,1,Engineering,Restaurants
137191.9910604799,7.4,55,NY,Online,0,Finance,Toys
147176.7110838458,44.55,48,TX,Online,0,Healthcare,Furniture
202142.2635317032,70.97,72,CA,In-Store,0,Retail,Toys
223098.38251007174,7.56,23,TX,Online,0,Logistics,Groceries
36164.92519240471,2.6,21,TX,In-Store,0,Logistics,Toys
55875.92811759259,16.95,29,NY,In-Store,0,Finance,Electronics
159396.6442157783,97.83,79,CA,Online,0,Logistics,Gas
102410.39629241331,27.21,41,OH,In-Store,0,Healthcare,Clothing
88979.81680382103,3.09,28,IL,Online,0,Finance,Groceries
108674.80904280068,179.91,67,OH,Online,0,Education,Electronics
93407.50230720609,2.99,67,TX,In-Store,0,Logistics,Groceries
59042.43989714426,26.8,37,OH,Online,0,Healthcare,Toys
33253.13719854692,17.42,51,NY,Online,0,Tech Support,Groceries
162418.93163465048,22.01,62,IL,In-Store,0,Hospitality,Clothing
243016.91507394786,16.33,20,GA,Online,0,Healthcare,Gas
98550.00135241987,23.87,59,GA,In-Store,0,Healthcare,Gas
114365.01630769888,28.42,70,NC,In-Store,0,Healthcare,Pharmacy
43077.69719692559,12.59,48,IL,Online,0,Logistics,Gas
257411.22521641123,27.02,49,IL,In-Store,0,Retail,Clothing
107690.7524661516,2.52,43,CA,Online,0,Hospitality,Toys
124424.03505127544,26.09,33,CA,Online,0,Retail,Electronics
89078.56812079811,19.07,49,NY,In-Store,0,Tech Support,Clothing
86844.15064933093,29.61,30,FL,Online,0,Hospitality,Toys
130863.20379283105,13.53,28,MI,In-Store,0,Education,Restaurants
118052.73732784056,6.19,53,CA,In-Store,0,Tech Support,Toys
214360.47738639347,51.41,45,GA,In-Store,0,Hospitality,Clothing
33794.60781914318,99.4,47,TX,In-Store,0,Engineering,Electronics
140158.86905755897,4.12,59,TX,Online,0,Tech Support,Clothing
79784.54965090698,17.29,34,IL,In-Store,0,Retail,Gas
56603.455589743375,16.08,47,IL,Online,0,Logistics,Restaurants
9742.784345838416,32.55,22,OH,Online,0,Logistics,Gas
90606.88808836718,50.31,73,CA,In-Store,0,Logistics,Electronics
61016.1792085537,2.3,33,FL,In-Store,0,Retail,Clothing
